idSugestaoResposta,sugestaoResposta,comentario,IDComentarioFK,IDUsuarioFK
2983,"Caro cliente, agradecemos por compartilhar sua opinião sobre nossa comida. Lamentamos que você não tenha ficado satisfeito com a qualidade da picanha servida. Levaremos seu feedback em consideração para melhorar nossos pratos. Quanto ao preço, entendemos que cada cliente tem diferentes expectativas, mas estamos sempre buscando oferecer a melhor relação custo-benefício possível. Esperamos ter a oportunidade de recebê-lo novamente e superar suas expectativas.",Muito Caro... Serviram colchão Mole como picanha...,127962.0,26125.0
1891,"Prezada cliente, 

Agradecemos por compartilhar sua experiência conosco. Ficamos felizes em saber que você teve um passeio maravilhoso com seus amigos. 

No entanto, lamentamos se houve algum ponto negativo durante sua visita ao nosso restaurante. Gostaríamos de ouvir mais detalhes para podermos melhorar nossos serviços. 

Agradecemos novamente por seu feedback e esperamos ter a oportunidade de recebê-la novamente em breve. 

Atenciosamente, 
A equipe do restaurante",Passeio maravilhoso com os amigo,132220.0,90105.0
2017,"Olá,

Lamentamos muito que a sua experiência em nosso restaurante não tenha sido satisfatória. Pedimos desculpas pelo barulho e falta de música, vamos verificar o que podemos fazer para melhorar esse aspecto. Além disso, estamos cientes de que a espera pela pizza foi longa e que a qualidade não atendeu às suas expectativas. Vamos revisar o nosso processo de preparo para agilizar o serviço e garantir que todas as pizzas sejam bem recheadas.

Quanto ao hambúrguer, entendemos que você não ficou satisfeita com a nossa opção de domingo e segunda-feira. Vamos avaliar a receita e fazer as melhorias necessárias. Quanto à fila na entrada do restaurante, vamos reavaliar a organização para garantir que todos sejam atendidos de forma adequada.

Agradecemos pelo seu feedback e vamos trabalhar para corrigir esses pontos negativos. Esperamos ter a oportunidade de recebê-la novamente e proporcionar uma experiência melhor.

Atenciosamente,
A equipe do restaurante.","Barulhento, sem música, pessoal do serviço sem experiência, a pizza demora a chegar e n é boa, é fina e quase sem recheio. Fui pra conhecer e não volto mais. O hambúrguinho que tem aos domingos e segundas é o caos. Falta de respeito chamar aquilo de hambúrguer. O lugar não é bonito e tem uma fila enorme pra entrar. Fecha às 22h sai às 21hrs e tinha uma fila considerável do lado de fora. Fiquei com dó das pessoas da fila pois mesmo que entrassem não iam comer direito poq a distribuição dos garçons é PESSIMA! Aah com o óleo do frango a passarinho dava pra fritar a batata frita.",106735.0,71808.0
1219,"Caro(a) cliente, lamentamos muito que tenha tido uma experiência negativa com nosso café. Agradecemos seu feedback e vamos revisar nossos processos para melhorar a qualidade do café servido em nosso estabelecimento. Esperamos poder recebê-lo(a) novamente em breve para oferecer uma experiência melhor.",Café ruim.,143671.0,101738.0
2727,"Caro cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Nossa equipe está trabalhando para melhorar o atendimento e agilizar o tempo de espera dos pedidos. Agradecemos pelo seu feedback e esperamos ter a oportunidade de oferecer uma experiência melhor em sua próxima visita.",atendimento péssimo eu passei uma hora em pé a comida demorou de mas pra chegar,63249.0,61546.0
2785,"Caro cliente, lamentamos muito que sua experiência em nosso restaurante não tenha sido satisfatória. Levamos em consideração suas críticas sobre a comida salgada e os drinks tradicionais. Vamos revisar nossos pratos e bebidas para garantir que atendam às expectativas de nossos clientes. Agradecemos seu feedback e esperamos ter a oportunidade de melhorar em uma futura visita.","Péssima experiência, comida salgada, drinks simples, tradicional, horríveis, não recomendo e muito caro, corri q perdi a sandália !!!!!! Local bonito mas não recomendo, creio q um dia já foi bom!!!!",31550.0,29070.0
921,"Olá, agradeço pelo seu feedback sobre a comida e as bebidas. Lamentamos que a comida tenha ficado salgada e a carne seca. Vamos revisar nossos processos para evitar que isso aconteça novamente. Quanto às bebidas, vamos analisar e fazer melhorias. Sua opinião é muito importante para nós. Obrigada pela sua visita.","Comida salgada, carne seca e salgada e as bebidas horríveis",31552.0,50148.0
2771,"Olá, sinto muito pela experiência negativa que você teve em nosso restaurante. Nós valorizamos todos os nossos clientes e estamos desapontados por não ter atendido às suas expectativas. Gostaríamos de investigar o ocorrido para garantir que isso não se repita no futuro. Agradecemos pelo seu feedback e esperamos ter a oportunidade de reconquistar sua confiança.","Péssimo atendimento, saímos sem tomar o nosso café e o gerente fugindo de dá qualquer uma explicação, ficamos 2 horas e nada. Péssimo. Não percam tempo indo nesse local.",49438.0,38419.0
1511,"Olá, agradecemos pelo seu feedback. Lamentamos que a sua experiência com o nosso Yakisoba não tenha sido satisfatória. Vamos revisar os processos para garantir que a qualidade seja mantida. Estamos sempre em busca de melhorias e esperamos ter a oportunidade de surpreendê-la positivamente em uma próxima visita.","Ja foi melhor, pedi uma Yakisoba e parecia que estava feita há tempos... Perdeu a qualidade, não vale o preço que se paga.",65860.0,11841.0
1613,"Olá, lamento muito pela experiência negativa que você teve com nosso serviço de delivery. Pedimos desculpas pelo cabelo encontrado em sua comida, isso não deveria ter acontecido de forma alguma. Vamos investigar o ocorrido e tomar as medidas necessárias para garantir que isso não se repita. Agradecemos por nos informar sobre isso e esperamos ter a oportunidade de atendê-lo novamente no futuro, para que possamos oferecer uma experiência melhor.",A comida veio com cabelo,235429.0,111913.0
1168,"Olá, agradecemos pelo seu feedback. Lamentamos muito pela má experiência que você teve em nosso restaurante. Vamos analisar a situação e tomar as medidas necessárias para melhorar nosso atendimento e estrutura. Pedimos desculpas pelo ocorrido e esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência melhor.","Péssimo atendimento.
Cerveja gelada porém o atendimento foi péssimo. Fomos assistir o jogo, chegando lá o rapaz responsável não sabia colocar o jogo, zero estrutura. Garçom ignorante .",41993.0,39892.0
843,"Prezado cliente, lamentamos sinceramente pelo ocorrido com a divisão da conta. Pedimos desculpas pelo inconveniente causado e vamos investigar o ocorrido para evitar que situações como essa se repitam. Agradecemos por compartilhar sua experiência conosco, pois nos ajuda a melhorar nossos serviços. Estamos à disposição para qualquer esclarecimento adicional.","Passei meu cartão por aproximação, era pra dividir a conta, passaram toda a conta pra mim e metade para minha amiga!!!",143753.0,101528.0
2689,"Olá, lamentamos que sua experiência em nosso restaurante não tenha sido satisfatória. Agradecemos por compartilhar seus pontos negativos. Vamos levar em consideração suas observações sobre a gordura e a falta de opções de queijos e pães. Valorizamos o feedback dos nossos clientes para melhorar nossos serviços. Esperamos poder recebê-lo novamente no futuro.","Não gostamos! Tudo bem gorduroso, não tinha opção de queijos e pães! E o valor não vale a pena! Não voltaremos e nem recomendo!",47187.0,24409.0
2391,"Prezado cliente, 

Agradecemos por compartilhar sua experiência conosco e lamentamos profundamente pelo atendimento que você recebeu. Reconhecemos a importância de um serviço de qualidade e estamos empenhados em melhorar essa área em nosso restaurante. 

Gostaríamos de pedir desculpas pelo comportamento inadequado do nosso garçom. Isso não condiz com o padrão de atendimento que buscamos oferecer aos nossos clientes. Vamos tomar as medidas necessárias para garantir que isso não se repita no futuro. 

A gerente da noite será informada sobre o ocorrido e tomará as devidas providências para resolver essa questão. Agradecemos por sua paciência e compreensão. 

Esperamos ter a oportunidade de recebê-lo novamente em nosso restaurante, para que possamos oferecer uma experiência completa e satisfatória. 

Atenciosamente, 
Equipe do restaurante","Pedimos uma entrada e dois pratos portugueses. Parabéns ao chef! Infelizmente o atendimento que tivemos foi muito ruim. Ao questionarmos o garçom sobre um pedido, ele foi extremamente mal educado e depois fomos atendidos rispidamente até o final da noite, com má vontade. Não recomendo pelo atendimento. Aguardando um posicionamento da gerente da noite.",197899.0,86577.0
2002,"Caro cliente, agradecemos pelo seu feedback. Ficamos felizes em saber que você gostou do som e do pagode em nosso restaurante. Em relação à estrutura, estamos cientes da necessidade de melhorar a climatização para proporcionar um ambiente mais confortável. Quanto à comida, ficamos felizes em saber que você achou boa e diversificada. Vamos trabalhar para melhorar o rodízio e garantir que a reposição de carne seja constante nas mesas. Em relação ao preço, agradecemos por mencionar que está de acordo com suas expectativas. Agradecemos novamente pelo seu feedback e esperamos recebê-lo novamente em breve.","Quanto ao ambiente:
- som, pagode - muito bom
- estrutura: precisa melhorar quanto a climatização, muito quente, calor.
Quanto a comida: boa, diversificada, precisando melhorar o rodízio, que precisa ser constante nas mesas, passamos uns minutos sem carne no prato.
Preço: no preço",67878.0,67350.0
1841,"Prezado cliente,

Agradecemos por compartilhar sua experiência conosco. Lamentamos pelo ocorrido em relação à cobrança da limonada. Entendemos sua insatisfação e gostaríamos de esclarecer que estamos revisando nossas políticas de preços para evitar situações semelhantes no futuro.

Quanto ao atendimento, pedimos desculpas se você se sentiu negligenciado. Vamos reforçar a importância de um serviço atencioso e eficiente com nossa equipe. Sua opinião é extremamente valiosa para nós e estamos empenhados em melhorar.

Agradecemos por nos dar a oportunidade de aprimorar nossos serviços. Esperamos recebê-lo novamente em breve para oferecer uma experiência melhor.

Atenciosamente,
Equipe do restaurante.","Pedi uma água c gás e limão espremido e a gerente veio me dizer q cobraria o preço de uma limonada! Pagar uma limonada por conta de meio limão espremido??? Eu até pagaria o sumo do limão se me cobrassem. Além disso, vc tem q ficar implorando por atendimento.",235975.0,131534.0
1002,"Caro cliente, agradecemos pelo seu feedback sincero. Lamentamos que sua experiência não tenha atendido às suas expectativas em relação ao atendimento. Vamos revisar nossos processos internos para garantir que todos os clientes sejam tratados com a devida atenção e cortesia. Valorizamos seus elogios em relação aos itens do cardápio e esperamos ter a oportunidade de oferecer-lhe uma experiência mais satisfatória no futuro.","Com toda sinceridade, eu esperava bem mais, levando em conta que é um lugar onde os preços são acima da média, esperava um atendimento de primeira, mas não foi o que presenciei lá. Duas estrelas apenas, por consideração a alguns itens do cardápio que são realmente gostosos.",107375.0,10623.0
2336,"Olá, agradecemos por compartilhar sua opinião sobre nossa maionese. Lamentamos que não tenha atendido às suas expectativas. Vamos levar seu feedback em consideração para melhorar nosso acompanhamento no peixe frito. Agradecemos novamente por nos informar.","maionese muito ruim que acompanha o peixe frito.
será que não da para fazer algo melhor",182281.0,90424.0
1290,"Olá, agradecemos pelo seu feedback sobre nossa comida. Lamentamos que você tenha achado o preço elevado em relação à simplicidade do cardápio. Vamos avaliar essa questão para oferecer uma experiência ainda melhor aos nossos clientes. Obrigada pela sua opinião.",Comida boa porém o preço muito elevado pela simplicidade do cardápio. Nada muito excepcional,146814.0,28730.0
1329,"Caro cliente, lamentamos sinceramente pelo atendimento abaixo das suas expectativas. Agradecemos por compartilhar sua experiência conosco e gostaríamos de investigar o ocorrido para melhorar nossos serviços.",Atendimento ruim.,160674.0,43727.0
2272,"Olá, agradecemos pelo seu feedback. Sentimos muito pela má impressão causada pelo atendimento e pela falta de variedade de pizzas. Vamos trabalhar para melhorar esses pontos e garantir uma experiência melhor da próxima vez. Obrigada por compartilhar sua opinião.","Atendimento muito ruim, poucas diversidades de pizzas.
Pizzas sem azeitonas, pouca calabresa.",106715.0,69564.0
2618,"Caro cliente, agradecemos seu feedback e lamentamos que a comida não tenha atendido às suas expectativas. Estamos sempre buscando melhorar e levaremos suas observações em consideração. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência gastronômica satisfatória.","Ambiente bom, aconchegante, atendimento bom,  mais o principal tem que melhorar a comida.",32766.0,18113.0
1125,"Caro cliente, agradecemos pelo seu feedback e entendemos a sua preocupação com o som ao vivo em nosso estabelecimento. Lamentamos qualquer inconveniente causado pela música alta. Estamos trabalhando para encontrar soluções que respeitem tanto nossos clientes quanto a vizinhança. Obrigado por nos informar sobre sua experiência.","Como pode um lugar com som ao vivo ao lado de residências?
Gostaria que tivessem empatia pela vizinhança que tem o direito de chegar em casa e ficar em paz e não ser obrigado a escutar bandas tocando a céu aberto.",133865.0,94872.0
1958,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que nossa comida não tenha atendido às suas expectativas. Estamos sempre buscando melhorar a qualidade de nossos pratos. Quanto ao preço, entendemos sua preocupação e estamos avaliando nossos custos para oferecer uma experiência mais satisfatória. Agradecemos pela sua visita e esperamos ter a oportunidade de surpreendê-lo positivamente em uma próxima ocasião.","Comida básica e preço acima da media, tem fama mais a comida não vale o que se paga.",123349.0,55359.0
924,"Olá, agradecemos pelo seu feedback sobre a pizza de mozarela e 3 azeitonas. Lamentamos que a sua experiência não tenha sido satisfatória. Vamos revisar o nosso processo de preparação para garantir que todas as pizzas sejam feitas de acordo com as expectativas dos nossos clientes. Agradecemos por nos informar e esperamos ter a oportunidade de melhor atendê-la no futuro.",Pizza de mozarela e 3 azeitonas,204443.0,111832.0
2417,"Prezada cliente, 

Agradecemos por compartilhar sua opinião sobre nosso restaurante. Lamentamos profundamente que tenha tido uma experiência desorganizada e com a impressão de falta de limpeza. 

Levamos muito a sério a qualidade do nosso serviço e a higiene do ambiente. Vamos investigar imediatamente o ocorrido e tomar as medidas necessárias para garantir que isso não se repita. 

Valorizamos sua opinião e esperamos ter a oportunidade de recebê-la novamente em nosso estabelecimento para oferecer uma experiência melhor. 

Atenciosamente, 
A equipe do restaurante.",Desorganizado e sujo.,24153.0,34745.0
1926,"Olá, sinto muito pela falta de picanha em nosso cardápio. Agradecemos pelo seu feedback e levaremos em consideração para melhorar nossa oferta de carnes. Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.",Nunca vi churrascaria sem picanha!!!!,188127.0,105288.0
1850,"Prezada cliente,

Agradecemos por compartilhar sua opinião sobre a comida em nosso restaurante. Lamentamos muito que a sua experiência não tenha sido satisfatória. 

Estamos sempre empenhados em oferecer pratos de qualidade aos nossos clientes, e levamos seu feedback muito a sério. Vamos revisar nossos processos e receitas para garantir que possamos melhorar a qualidade de nossos pratos.

Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante e proporcionar uma experiência gastronômica mais positiva.

Atenciosamente,
A equipe do restaurante",Comida ruim,128219.0,88578.0
2112,"Olá, agradecemos pelo seu feedback. Lamentamos pela experiência negativa com o garfo e o atendimento de alguns garçons. Vamos verificar essas questões internamente para melhorar. Ficamos felizes em saber que você gostou dos sucos. Esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência mais satisfatória.",No primeiro pedaço de pizza meu garfo entortou. Não gostei do atendimento de alguns Garçons.. tem um que é bem simpático que deve ser esse tal de Matheus. A única coisa que gostei foram os sucos.,134786.0,71808.0
2806,"Caro cliente, agradecemos seu feedback. Lamentamos que você tenha enfrentado dificuldades com a lotação do nosso restaurante e a espera dentro do local. Estamos sempre buscando melhorar nossa capacidade de atendimento para proporcionar uma experiência mais confortável aos nossos clientes. Quanto ao preço para jogar sinuca, vamos revisar nossa política de preços para garantir que esteja de acordo com a qualidade do serviço oferecido. Agradecemos por nos informar e esperamos recebê-lo novamente em breve.","O problema é ser sempre lotado  e ser obrigatório esperar sua vez dentro do local, o que nos obriga a consumir lá dentro. Além do preço paga jogar sinuca ser alto demais.",16109.0,19579.0
2799,"Prezado cliente, lamentamos profundamente pela experiência negativa que você e sua família tiveram em nosso estabelecimento. Pedimos desculpas pela demora na entrega dos pratos e pela qualidade insatisfatória da comida. Reconhecemos que a batata frita estava ensopada e com resíduos de óleo velho, a carne estava dura e fria, e o feijão apresentava grãos duros e queimados. 

Além disso, é inaceitável que nossas atendentes tenham sido mal educadas e desagradáveis ao responderem às suas perguntas sobre a demora. Nós valorizamos muito a cortesia e o respeito no atendimento aos nossos clientes, e lamentamos que isso não tenha sido demonstrado nessa ocasião.

Gostaríamos de ressaltar que estamos tomando medidas para corrigir essas falhas e garantir que situações como essa não se repitam. Agradecemos imensamente pelo seu feedback, pois ele nos ajuda a melhorar nossos serviços.

Esperamos ter a oportunidade de receber você e sua família novamente em nosso restaurante, para que possamos proporcionar uma experiência positiva e satisfatória.","Pedimos bife à cavalo (R$ 15,90), após 1 hora de demora na entrega dos pratos, nos deparamos com uma comida mal preparada, batata frita ensopada com resíduos de óleo velho, estes que causavam um gosto desagradável na mesma, carne dura e fria e o feijão com grãos duros e alguns queimados, pior que a comida foi o atendimento no local, pois as 3 atendentes quando questionadas pela demora foram mal educadas é desagradáveis, sinceramente eu e minha família não voltaremos ao estabelecimento",104424.0,73970.0
1878,"Cara cliente, lamentamos muito pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pelo tempo de espera prolongado e pela qualidade insatisfatória da comida que você recebeu. Vamos investigar o que aconteceu para evitar que isso se repita no futuro. Agradecemos pelo seu feedback e levaremos suas críticas em consideração para melhorar nossos serviços.",Absurdamente demorado o tempo de espera do prato que pedi e depois de mais de uma hora e meia esperando a comida veio horrível.  Muito ruim. Arroz de última; frango frio e sem gosto. Terrível ter q pagar por uma comida péssima. Não voltarei.,176173.0,91170.0
1935,"Olá, agradecemos pelo seu feedback. Sentimos muito pelo café e bolo não terem atendido às suas expectativas. Vamos analisar esses pontos e trabalhar para melhorar a qualidade dos nossos produtos. Esperamos ter a oportunidade de recebê-la novamente em nosso estabelecimento.","Café muito ruim e bolo muito seco.
Na loja do aeroporto",39225.0,30514.0
2018,"Caro cliente, agradecemos pelo seu feedback. Lamentamos que você não tenha ficado satisfeito com nosso atendimento. Estamos sempre em busca de aprimorar nossos serviços e iremos trabalhar para melhorar nesse aspecto. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência mais positiva.",Podendo melhorar mais o atendimento,203118.0,69337.0
2328,"Prezada cliente, lamentamos sinceramente pela experiência negativa que você teve em nosso restaurante. Agradecemos por compartilhar seu feedback conosco, pois isso nos ajuda a melhorar nossos serviços. Faremos o possível para garantir que isso não se repita.",Péssimo atendimento.,168095.0,38019.0
2128,"Caro cliente, lamentamos muito saber que você teve uma experiência negativa em nosso restaurante. Pedimos desculpas pelo atendimento que não atendeu suas expectativas. Agradecemos seu feedback e vamos trabalhar para melhorar nossos serviços. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência positiva.",Não gostei do atendimento. Só fui uma vez pra nunca mais.,19300.0,8459.0
2741,"Olá, lamentamos muito pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pelo mau atendimento e pela falta de respeito por parte de nossos funcionários. Valorizamos nossos clientes e estamos trabalhando para melhorar nosso serviço. Agradecemos pelo seu feedback e esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência mais positiva.",Eu e minha família fomos atendidos mal.ficamos no andar de cima nesse da ponta negra.os atendentes de lá ficaram fazendo pouco da gente. Tanto que pedimos a conta e saímos.,42500.0,66465.0
1166,"Caro cliente, agradecemos pelo seu feedback e lamentamos que você tenha tido uma má experiência em nosso restaurante. Levamos em consideração suas críticas e estamos sempre buscando melhorar. Pedimos desculpas pelo preço, iremos avaliar nossos preços para garantir que estejam de acordo com a qualidade oferecida. Quanto à quantidade de carne, vamos revisar nossas porções para garantir que estejam adequadas. Agradecemos por mencionar que o sabor é bom e esperamos ter a oportunidade de recebê-lo novamente para uma experiência melhor.","Caro pelo lugar!
Se quiser comer 150g de carne pagando 1kg, é o lugar certo...
Atendimento razoável.
Ao menos, o sabor é bom!",111726.0,75356.0
2167,"Caro cliente, lamentamos muito pela experiência negativa que você teve em nosso restaurante. Pedimos desculpas pelo erro no valor cobrado e pela má qualidade da música e do atendimento. Levaremos suas críticas em consideração para melhorar nossos serviços. Agradecemos por compartilhar sua opinião e esperamos ter a oportunidade de recebê-lo novamente para proporcionar uma experiência melhor.","Com a minha família, depois de tudo pago e todos já liberados, inclusive entrando no carro pra ir embora, foram atrás cobrar um valor excedente que com certeza era de outra mesa. Música péssima, atendimento pior ainda. Não aconselho a ninguém.",104632.0,70509.0
1281,"Olá, agradecemos pelo seu feedback. Lamentamos muito pela experiência negativa que teve com a comida. Vamos revisar nossos processos para garantir que isso não aconteça novamente. Quanto ao preço, estamos sempre buscando oferecer a melhor qualidade possível. Esperamos ter a oportunidade de lhe proporcionar uma experiência melhor no futuro.",Comida fria e cara!,165859.0,100652.0
1675,"Prezada cliente,

Agradecemos por compartilhar sua experiência conosco. Ficamos felizes em saber que apreciou o atendimento e o ambiente do nosso restaurante. Lamentamos, no entanto, que a comida não tenha correspondido às suas expectativas.

Levaremos em consideração suas observações sobre o bacalhau, as batatas, as azeitonas e as cebolas. Trabalhamos constantemente para aprimorar nossos pratos e garantir a satisfação dos nossos clientes.

Esperamos ter a oportunidade de recebê-la novamente para proporcionar uma experiência gastronômica mais positiva.

Atenciosamente,
A equipe do restaurante","Fomos muito bem atendidos, o ambiente é excelente embora eles possam investir mais em um bom músico. A comida foi sofrível. Pedimos um bacalhau que veio quase sem batatas, muito forte de azeitona, as cebolas estavam cruas - aquela cebola cortada que foi rapidamente ao fogo",221211.0,122557.0
2023,"Prezada cliente, 

Lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo ocorrido com a organização das mesas e pelo atraso no atendimento. Compreendemos que o atendimento é essencial e vamos reforçar a importância disso com nossa equipe. Agradecemos por compartilhar seu feedback conosco, pois é através dele que podemos melhorar nossos serviços. Esperamos ter a oportunidade de recebê-la novamente e proporcionar uma experiência positiva. 

Atenciosamente, 
Equipe do restaurante","Ao chegar, fomos para a parte lateral ao fundo, ouvi um garçom falar ao outro por que deixou entrar, era para mandar para o outro salão. Isso já decepcionou.
Levantamos e fomos ao outro salão, onde as mesas limpas estavam ocupadas e as vazias sujas.
Ficamos exatamente 5 min esperando para sentar, ninguém limpou alguma mesa ou foi até nós.
Então, atendimento é a alma do negócio.",74393.0,66026.0
2263,"Olá, agradecemos pelo seu feedback e por compartilhar sua experiência conosco. Lamentamos por não termos mencionado as opções de cerveja disponíveis. Vamos trabalhar para melhorar essa comunicação e garantir que todos os nossos clientes estejam informados sobre todas as opções disponíveis. Esperamos recebê-la novamente em breve.","Ambiente bom,porém não refere opções de cerveja...",42434.0,12047.0
1673,"Caro cliente, agradecemos por compartilhar sua experiência conosco. Pedimos desculpas pelos inconvenientes causados pelos erros nos pedidos e pelo tempo de espera. Vamos trabalhar para melhorar a organização e evitar confusões no futuro. Agradecemos também pelo elogio ao ambiente do nosso restaurante. Sua opinião é importante para nós e esperamos ter a oportunidade de recebê-lo novamente para oferecer uma experiência melhor.","Os atendentes são bem simpáticos porém se atrapalham muito com os pedidos e entregam pedidos errados nas mesas, se confundem bastante. E, além disso, fiquei 40 minutos esperando meu pedido e meu suco chegou quente. Mas o ambiente é bonito... Porém precisa melhorar muito e serem mais organizados.",63547.0,34603.0
2083,"Olá, sinto muito pela experiência negativa que você teve em nosso restaurante. Lamentamos que a variedade de sabores em nosso cardápio não tenha atendido às suas expectativas. Quanto à sua observação sobre nossos funcionários, gostaríamos de esclarecer que valorizamos e respeitamos a equipe, garantindo um ambiente de trabalho adequado. Agradecemos seu feedback e vamos analisar suas sugestões para melhorar nossos serviços.",Muito ruim paguei caro pra comer só portuguesa e calabresa! Não recomendo a ninguém! Um funcionários parecem trabalhar com fome são escravizados,55004.0,54378.0
1187,"Caro cliente, lamentamos muito pela má experiência que você teve em nosso restaurante. Pedimos desculpas pelo atendimento ruim e pelos problemas com os pratos que você mencionou, como o guioza frito quase queimado e a lula empanada dura. Vamos rever nossos processos para garantir que isso não aconteça novamente. Agradecemos seu feedback e levaremos suas sugestões em consideração para melhorar nosso serviço. Esperamos ter a oportunidade de recebê-lo novamente e proporcionar uma experiência positiva.","Muito ruim, estou neste momento no restaurante. Atendimento ruim, Guioza frito quase queimado, lula empanada dura. Experiência nao foi boa. com mais atenção  poderia ficar muito bom. Os clientes parecem pedir muito o pratos tipo Bowl e gostar.",112502.0,69454.0
2919,"Caro cliente,

Lamentamos profundamente pela experiência negativa que teve em nosso restaurante. Pedimos desculpas pelo hambúrguer sem sabor e frio que recebeu, entendemos o quão frustrante isso pode ser. Vamos rever nossos processos para garantir que isso não aconteça novamente. Quanto ao atendimento, também estamos empenhados em melhorar e oferecer um serviço mais satisfatório. Agradecemos por destacar as apresentações, mas entendemos que isso não é suficiente para compensar as falhas mencionadas. Valorizamos seu feedback e esperamos ter a oportunidade de reconquistar sua confiança no futuro.

Atenciosamente,
Equipe do restaurante","Experiência péssima! Hambúrguer horrível, sem sabor e frio, parece que tiraram da geladeira. Atendimento tão ruim quanto. A única coisa que salva esse lugar são as apresentações, porém não se vai a um restaurante apenas pelo espetáculo. Não voltarei e nem indico.",142461.0,87894.0
1015,"Olá, lamentamos sinceramente pela demora na entrega do seu pedido. Reconhecemos que o tempo de espera foi mais longo do que o esperado e entendemos a sua frustração. Estamos revisando nossos processos internos para garantir que isso não aconteça novamente. Agradecemos pelo seu feedback e esperamos ter a oportunidade de servi-lo melhor no futuro.",Demorou muito!!!!!!,234120.0,131651.0
1771,"Olá,

Lamentamos muito pela experiência negativa que você teve em nosso restaurante. Nós valorizamos muito a opinião dos nossos clientes e levamos todas as críticas a sério para melhorar nosso serviço. 

Pedimos desculpas pelo atendimento insatisfatório e pelo tempo de espera pelo pedido. Vamos reforçar a importância de um atendimento cordial e eficiente com nossa equipe. 

Quanto ao espaço do restaurante, entendemos que pode ser um ponto negativo para alguns clientes. Vamos considerar sua observação e avaliar possíveis melhorias para proporcionar um ambiente mais confortável.

Agradecemos por compartilhar sua opinião e esperamos ter a oportunidade de recebê-lo novamente no futuro para que possamos oferecer uma experiência melhor.

Atenciosamente,
Equipe do restaurante","Atendem muito péssimo pra pagar os 10%, espera muito pelo pedido, o garçom trata mal, a comida e boa mais o espaço e pequena e eles não estão nem aí pro cliente. Tem ambientes melhores. Não volto mais.",111438.0,26540.0
1815,"Olá, agradecemos pelo seu feedback e lamentamos que a picanha não tenha atendido às suas expectativas no dia do seu aniversário. Vamos revisar nossos processos para garantir que isso não aconteça novamente. Nosso objetivo é sempre oferecer uma experiência gastronômica satisfatória. Esperamos ter a oportunidade de recebê-la novamente em nosso restaurante.","Picanha muito seca e sem graça! Fui comemorar meu aniversário lá, mas não foi uma boa! Mas as demais vezes estava tudo ótimo...hoje não tive sorte com a picanha",125548.0,96239.0
2298,"Caro cliente, lamentamos profundamente que sua experiência em nosso restaurante não tenha sido satisfatória. Agradecemos por compartilhar seu feedback conosco e gostaríamos de entender melhor os motivos pelos quais você considerou nossa comida e serviço como péssimos. Estamos comprometidos em oferecer uma experiência positiva a todos os nossos clientes e gostaríamos de ter a oportunidade de resolver qualquer problema que tenha ocorrido. Por favor, entre em contato conosco para que possamos discutir sua experiência com mais detalhes.",Péssimo,130712.0,29506.0
923,"Caro cliente, lamentamos muito pela dificuldade em entrar em contato conosco. Vamos verificar e melhorar nosso atendimento telefônico para que possamos atendê-lo da melhor forma possível. Agradecemos pelo seu feedback.","Ninguém atende esse telefone não?

por gentileza colocar um telefone que pelo menos alguém atenda.",104394.0,72180.0
2468,"Prezado cliente, lamentamos profundamente pela experiência negativa que você teve em nosso restaurante. Nossa equipe está investigando imediatamente a presença do bicho de arroz para garantir a qualidade dos nossos pratos. Quanto à cozinha, seguimos rigorosos padrões de higiene e estamos sempre abertos a inspeções das autoridades competentes. Pedimos desculpas novamente e agradecemos por nos informar sobre esse incidente.","encontrei bicho de arroz. inimaginável essa cena. além de caro pro nível apresentado, agora é de qualidade duvidosa. pergunta: como é a cozinha?
autoridades já visitaram o local?",50143.0,56782.0
2958,"Caro cliente, lamentamos sinceramente pela sua experiência negativa em relação ao tempo de espera pelo seu pedido. Compreendemos a importância de um serviço ágil e eficiente. Vamos analisar a situação internamente para garantir que isso não ocorra novamente. Agradecemos pelo seu feedback e esperamos ter a oportunidade de lhe oferecer uma experiência melhor em uma próxima visita.",Se for a este lugar. Se prepare para esperar no mínimo 1h pra o pedido chegar a mesa. Tive que pedir fritas para enrolar a barriga.,142675.0,72950.0
